code,name,market,sector,status,priceStatus,financialStatus,metricSource,action,lastClose,priceJudgement,financialError
7453,良品計画,プライム（内国株式）,小売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,3502.0,,
7456,松田産業,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5720.0,,
7458,第一興商,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1672.5,,
7459,メディパルホールディングス,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2625.5,,
7460,ヤギ,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4905.0,,
7461,キムラ,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,455.0,,
7462,ＣＡＰＩＴＡ,スタンダード（内国株式）,小売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,677.0,,
7463,アドヴァングループ,スタンダード（内国株式）,小売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,895.0,,
7464,セフテック,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1520.0,,
7466,ＳＰＫ,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1269.0,,
7472,鳥羽洋行,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3685.0,,
7475,アルビス,プライム（内国株式）,小売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2460.0,,
7476,アズワン,プライム（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2211.5,,
7477,ムラキ,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1871.0,,
7480,スズデン,スタンダード（内国株式）,卸売業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2238.0,,
