code,name,market,sector,price,bps,eps,cash,securities,investmentSecurities,interestDebt,netAssets,rentalBook,rentalMarket,shares,treasuryShares,period,sourceUrl,status,error,fetchedAt
7944,ローランド,プライム（内国株式）,その他製品,4330,1557.59,272.98,15876,0,0,22160,41364,0,0,26556411,0,2026/03,https://irbank.net/7944/results,取得成功,,2026-06-27T01:00:52.783Z
7946,光陽社,スタンダード（内国株式）,その他製品,356,707.43,35.01,934.78,0,0,348.15,1818.32,0,0,2570318,0,2026/03,https://irbank.net/7946/results,取得成功,,2026-06-27T01:00:52.835Z
7947,エフピコ,プライム（内国株式）,化学,2628,2033.25,183.87,25478,0,0,78900,165171,0,0,81234969,0,2026/03,https://irbank.net/7947/results,取得成功,,2026-06-27T01:00:52.826Z
7949,小松ウオール工業,プライム（内国株式）,その他製品,2526,2229.21,173.29,10144,0,0,0,39236,0,0,17600854,0,2026/03,https://irbank.net/7949/results,取得成功,,2026-06-27T01:00:52.822Z
7951,ヤマハ,プライム（内国株式）,その他製品,1144,1087.41,63.65,108952,0,0,491,479730,0,0,441167545,0,2026/03,https://irbank.net/7951/results,取得成功,,2026-06-27T01:00:52.891Z
7952,河合楽器製作所,プライム（内国株式）,その他製品,3320,5433.94,185.99,10029,0,0,11309,46745,0,0,8602414,0,2026/03,https://irbank.net/7952/results,取得成功,,2026-06-27T01:00:52.898Z
7953,菊水化学工業,スタンダード（内国株式）,その他製品,385,815.62,21.49,4168.8,0,0,1612.44,10406,0,0,12758392,0,2026/03,https://irbank.net/7953/results,取得成功,,2026-06-27T01:00:52.888Z
7955,クリナップ,プライム（内国株式）,その他製品,877,1713.98,100.67,19375,0,0,7434,60444,0,0,35265289,0,2026/03,https://irbank.net/7955/results,取得成功,,2026-06-27T01:00:52.895Z
7956,ピジョン,プライム（内国株式）,その他製品,2037,682.04,76.39,39609,0,0,0,85887,0,0,125926632,0,2026/03,https://irbank.net/7956/results,取得成功,,2026-06-27T01:00:52.893Z
7957,フジコピアン,スタンダード（内国株式）,その他製品,1681,5226.98,391.73,2541.65,0,0,2605.34,7968.15,0,0,1524427,0,2026/03,https://irbank.net/7957/results,取得成功,,2026-06-27T01:00:52.934Z
7962,キングジム,プライム（内国株式）,その他製品,764,893.41,23.08,6399.45,0,0,6278.28,24052.28,0,0,26921884,0,2026/03,https://irbank.net/7962/results,取得成功,,2026-06-27T01:00:52.964Z
7963,興研,スタンダード（内国株式）,その他製品,1696,2821.78,171.53,2684.27,0,0,5776,13797.08,0,0,4889495,0,2026/03,https://irbank.net/7963/results,取得成功,,2026-06-27T01:00:52.974Z
7965,象印マホービン,プライム（内国株式）,電気機器,1427,1424.56,75.6,29568,0,0,0,89589,0,0,62888892,0,2026/02,https://irbank.net/7965/results,取得成功,,2026-06-27T01:00:52.995Z
7966,リンテック,プライム（内国株式）,その他製品,6740,3931.47,297.79,55252,0,0,4824,258240,0,0,65685354,0,2026/03,https://irbank.net/7966/results,取得成功,,2026-06-27T01:00:53.023Z
7970,信越ポリマー,プライム（内国株式）,化学,2422,1606.36,123.14,47013,0,0,0,129553,0,0,80650041,0,2026/03,https://irbank.net/7970/results,取得成功,,2026-06-27T01:00:53.016Z
7971,東リ,スタンダード（内国株式）,化学,665,913,59.92,10001,0,0,10180,52188,0,0,57161008,0,2026/03,https://irbank.net/7971/results,取得成功,,2026-06-27T01:00:53.025Z
7972,イトーキ,プライム（内国株式）,その他製品,2631,1195.34,226.68,20820,0,0,33990,56813,0,0,47528737,0,2026/03,https://irbank.net/7972/results,取得成功,,2026-06-27T01:00:53.036Z
7974,任天堂,プライム（内国株式）,その他製品,6589,2562.41,268.9,1316600,0,0,0,2955100,0,0,1153250260,0,2026/03,https://irbank.net/7974/results,取得成功,,2026-06-27T01:00:53.028Z
7975,リヒトラブ,スタンダード（内国株式）,その他製品,1073,3235.8,58.95,728.51,0,0,282,10978.92,0,0,3392954,0,2026/02,https://irbank.net/7975/results,取得成功,,2026-06-27T01:00:53.047Z
7976,三菱鉛筆,プライム（内国株式）,その他製品,2689,2596.8,142.35,32807,0,0,14901,140432,0,0,54078866,0,2026/03,https://irbank.net/7976/results,取得成功,,2026-06-27T01:00:53.083Z
7979,松風,プライム（内国株式）,精密機器,2017,1363.92,133.64,9774,0,0,0,48689,0,0,35697842,0,2026/03,https://irbank.net/7979/results,取得成功,,2026-06-27T01:00:53.082Z
7980,重松製作所,スタンダード（内国株式）,その他製品,794,1326.95,102.65,1535.77,0,0,7626.48,9436,0,0,7111044,0,2026/03,https://irbank.net/7980/results,取得成功,,2026-06-27T01:00:53.106Z
7981,タカラスタンダード,プライム（内国株式）,その他製品,3100,3104.88,243.55,61409,0,0,4340,196325,0,0,63231107,0,2026/03,https://irbank.net/7981/results,取得成功,,2026-06-27T01:00:53.126Z
7983,ミロク,スタンダード（内国株式）,その他製品,1055,3920.02,207.76,1663.73,0,0,7160,10747.78,0,0,2741767,0,2026/04,https://irbank.net/7983/results,取得成功,,2026-06-27T01:00:53.152Z
7984,コクヨ,プライム（内国株式）,その他製品,835.1,598.18,47.18,110606,0,0,3470,255457,0,0,427057073,0,2026/03,https://irbank.net/7984/results,取得成功,,2026-06-27T01:00:53.133Z
7985,ネポン,スタンダード（内国株式）,金属製品,716,2551.98,31.33,565.59,0,0,1749.74,2443,0,0,957296,0,2026/03,https://irbank.net/7985/results,取得成功,,2026-06-27T01:00:53.160Z
7986,日本アイ・エス・ケイ,スタンダード（内国株式）,その他製品,1777,3092.26,293.43,1410.76,0,0,0,4708.69,0,0,1522734,0,2026/03,https://irbank.net/7986/results,取得成功,,2026-06-27T01:00:53.157Z
7987,ナカバヤシ,スタンダード（内国株式）,その他製品,557,1134.93,71.89,6795,0,0,10612,30950,0,0,27270404,0,2026/03,https://irbank.net/7987/results,取得成功,,2026-06-27T01:00:53.155Z
7988,ニフコ,プライム（内国株式）,化学,4789,3183.4,365.1,141659,0,0,25225,299571,0,0,94104103,0,2026/03,https://irbank.net/7988/results,取得成功,,2026-06-27T01:00:53.197Z
7989,立川ブラインド工業,プライム（内国株式）,金属製品,2542,2819.86,163.18,15114.75,0,0,0,56353,0,0,19984325,0,2026/03,https://irbank.net/7989/results,取得成功,,2026-06-27T01:00:53.180Z
7990,グローブライド,プライム（内国株式）,その他製品,2315,2966.75,252.31,11850,0,0,28526,64929,0,0,21885565,0,2026/03,https://irbank.net/7990/results,取得成功,,2026-06-27T01:00:53.201Z
7991,マミヤ・オーピー,スタンダード（内国株式）,機械,1015,2521.89,116.19,9808.57,0,0,9091.66,26117.07,0,0,10356150,0,2026/03,https://irbank.net/7991/results,取得成功,,2026-06-27T01:00:53.229Z
7992,セーラー万年筆,スタンダード（内国株式）,その他製品,101,36.14,-0.51,534.06,0,0,1374.97,1052.14,0,0,29112894,0,2026/03,https://irbank.net/7992/results,取得成功,,2026-06-27T01:00:53.263Z
7994,オカムラ,プライム（内国株式）,その他製品,2330,2156.12,222.87,31861,0,0,30025,206089,0,0,95583270,0,2026/03,https://irbank.net/7994/results,取得成功,,2026-06-27T01:00:53.242Z
7995,バルカー,プライム（内国株式）,化学,7260,3035.07,402.94,7915,0,0,16264,53518,0,0,17633201,0,2026/03,https://irbank.net/7995/results,取得成功,,2026-06-27T01:00:53.245Z
7997,くろがね工作所,スタンダード（内国株式）,その他製品,1000,2821.98,23.96,1026.35,0,0,896.05,4851.18,0,0,1719070,0,2026/02,https://irbank.net/7997/results,取得成功,,2026-06-27T01:00:53.254Z
7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,電気機器,7580,7286.24,2207.15,25273,0,0,0,33429,0,0,4587963,0,2026/03,https://irbank.net/7999/results,取得成功,,2026-06-27T01:00:53.275Z
8001,伊藤忠商事,プライム（内国株式）,卸売業,1833.5,,,,0,0,,,0,0,,0,,https://irbank.net/8001/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.434Z
8002,丸紅,プライム（内国株式）,卸売業,4692,,,,0,0,,,0,0,,0,,https://irbank.net/8002/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.438Z
8005,スクロール,プライム（内国株式）,小売業,1631,1114.81,127.17,10721,0,0,0,37694,0,0,33812040,0,2026/03,https://irbank.net/8005/results,取得成功,,2026-06-27T01:00:53.322Z
8006,ユアサ・フナショク,スタンダード（内国株式）,卸売業,1450,2461.38,141.54,13356,0,0,1899,43909,0,0,17839180,0,2026/03,https://irbank.net/8006/results,取得成功,,2026-06-27T01:00:53.343Z
8007,高島,プライム（内国株式）,卸売業,751,680.01,46.96,10532,0,0,11894,23169,0,0,34071558,0,2026/03,https://irbank.net/8007/results,取得成功,,2026-06-27T01:00:53.359Z
8008,ヨンドシーホールディングス,プライム（内国株式）,小売業,1922,1911.78,107.1,1326,0,0,12900,41067,0,0,21481028,0,2026/02,https://irbank.net/8008/results,取得成功,,2026-06-27T01:00:53.357Z
8011,三陽商会,プライム（内国株式）,繊維製品,3950,4011.45,394.26,18492,0,0,7325,40923,0,0,10201548,0,2026/02,https://irbank.net/8011/results,取得成功,,2026-06-27T01:00:53.345Z
8012,長瀬産業,プライム（内国株式）,卸売業,1170,1043.19,84.59,45390,0,0,172175,434025,0,0,416055560,0,2026/03,https://irbank.net/8012/results,取得成功,,2026-06-27T01:00:53.374Z
8013,ナイガイ,スタンダード（内国株式）,繊維製品,340,873.44,8.96,2964,0,0,1563,6868,0,0,7863162,0,2026/04,https://irbank.net/8013/results,取得成功,,2026-06-27T01:00:53.411Z
8014,蝶理,プライム（内国株式）,卸売業,3850,4152,426.04,28198,0,0,469,102444,0,0,24673410,0,2026/03,https://irbank.net/8014/results,取得成功,,2026-06-27T01:00:53.370Z
8015,豊田通商,プライム（内国株式）,卸売業,5958,2990.71,378.87,1403700,0,0,2168700,3301100,0,0,1103784720,0,2026/03,https://irbank.net/8015/results,取得成功,,2026-06-27T01:00:53.385Z
8016,オンワードホールディングス,プライム（内国株式）,繊維製品,727,687.9,82.34,19715,0,0,46332,93588,0,0,136048844,0,2026/02,https://irbank.net/8016/results,取得成功,,2026-06-27T01:00:53.428Z
8018,三共生興,スタンダード（内国株式）,卸売業,786,1482.27,53.14,10786,0,0,5856,56145,0,0,37877715,0,2026/03,https://irbank.net/8018/results,取得成功,,2026-06-27T01:00:53.430Z
8020,兼松,プライム（内国株式）,卸売業,2077,,,,0,0,,,0,0,,0,,https://irbank.net/8020/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.459Z
8022,美津濃,プライム（内国株式）,その他製品,3445,2279.8,249.86,46018,0,0,23017,174279,0,0,76444864,0,2026/03,https://irbank.net/8022/results,取得成功,,2026-06-27T01:00:53.467Z
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード（内国株式）,情報・通信業,937,1085.49,138.12,9976.89,0,0,1847.48,13753.23,0,0,12670066,0,2026/03,https://irbank.net/8023/results,取得成功,,2026-06-27T01:00:53.454Z
8025,ツカモトコーポレーション,スタンダード（内国株式）,卸売業,1240,4005.21,37.18,1315.71,0,0,8002.73,16159.32,0,0,4034575,0,2026/03,https://irbank.net/8025/results,取得成功,,2026-06-27T01:00:53.485Z
8029,ルックホールディングス,スタンダード（内国株式）,繊維製品,2654,5370.69,213.66,8690,0,0,10810,40456,0,0,7532738,0,2026/03,https://irbank.net/8029/results,取得成功,,2026-06-27T01:00:53.487Z
8030,中央魚類,スタンダード（内国株式）,卸売業,3455,9174.05,550.8,7396,0,0,22681,38488,0,0,4195312,0,2026/03,https://irbank.net/8030/results,取得成功,,2026-06-27T01:00:53.482Z
8031,三井物産,プライム（内国株式）,卸売業,4508,,,,0,0,,,0,0,,0,,https://irbank.net/8031/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.473Z
8032,日本紙パルプ商事,プライム（内国株式）,卸売業,1089,1145.06,71.09,25280,0,0,102095,140907,0,0,123056434,0,2026/03,https://irbank.net/8032/results,取得成功,,2026-06-27T01:00:53.546Z
8035,東京エレクトロン,プライム（内国株式）,電気機器,72920,4498.84,1254.57,505414,0,0,0,269900,0,0,59993243,0,2026/03,https://irbank.net/8035/results,取得成功,,2026-06-27T01:00:53.526Z
8037,カメイ,プライム（内国株式）,卸売業,3455,5671.52,359.48,58900,0,0,36995,178348,0,0,31446244,0,2026/03,https://irbank.net/8037/results,取得成功,,2026-06-27T01:00:53.550Z
8039,築地魚市場,スタンダード（内国株式）,卸売業,3720,3189.12,224.87,1813,0,0,4580,7092,0,0,2223811,0,2026/03,https://irbank.net/8039/results,取得成功,,2026-06-27T01:00:53.582Z
8040,東京ソワール,スタンダード（内国株式）,繊維製品,1043,3102.43,101.13,2058.55,0,0,587.28,10488.73,0,0,3380811,0,2026/03,https://irbank.net/8040/results,取得成功,,2026-06-27T01:00:53.579Z
8041,ＯＵＧホールディングス,スタンダード（内国株式）,卸売業,4185,7676.58,592.86,1370,0,0,22307,41436,0,0,5397716,0,2026/03,https://irbank.net/8041/results,取得成功,,2026-06-27T01:00:53.581Z
8043,スターゼン,プライム（内国株式）,卸売業,1191,1675.17,148.74,18032,0,0,59540,95733,0,0,57148230,0,2026/03,https://irbank.net/8043/results,取得成功,,2026-06-27T01:00:53.585Z
8045,横浜丸魚,スタンダード（内国株式）,卸売業,1855,3480.65,102.87,2783.44,0,0,550,21051.94,0,0,6048278,0,2026/03,https://irbank.net/8045/results,取得成功,,2026-06-27T01:00:53.604Z
8046,丸藤シートパイル,スタンダード（内国株式）,卸売業,842,1898.42,101.49,4379,0,0,500,32733,0,0,17242233,0,2026/03,https://irbank.net/8046/results,取得成功,,2026-06-27T01:00:53.618Z
8050,セイコーグループ,プライム（内国株式）,精密機器,7860,2150.47,281.37,43487,0,0,95482,177502,0,0,82541026,0,2026/03,https://irbank.net/8050/results,取得成功,,2026-06-27T01:00:53.652Z
8051,山善,プライム（内国株式）,卸売業,1674,1612.55,104.85,109981,0,0,20116,140153,0,0,86913894,0,2026/03,https://irbank.net/8051/results,取得成功,,2026-06-27T01:00:53.648Z
8052,椿本興業,プライム（内国株式）,卸売業,2696,2717.37,288.53,24100,0,0,0,50201,0,0,18474113,0,2026/03,https://irbank.net/8052/results,取得成功,,2026-06-27T01:00:53.650Z
8053,住友商事,プライム（内国株式）,卸売業,1550.3,,,,0,0,,,0,0,,0,,https://irbank.net/8053/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.502Z
8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,情報・通信業,4155,1853.32,333.41,47043,0,0,75648,181059,0,0,97694408,0,2026/03,https://irbank.net/8056/results,取得成功,,2026-06-27T01:00:53.683Z
8057,内田洋行,プライム（内国株式）,卸売業,1966,1659.07,233.17,23071,0,0,1970,70805,0,0,42677524,0,2026/04,https://irbank.net/8057/results,取得成功,,2026-06-27T01:00:53.686Z
8058,三菱商事,プライム（内国株式）,卸売業,4403,,,,0,0,,,0,0,,0,,https://irbank.net/8058/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.763Z
8059,第一実業,プライム（内国株式）,卸売業,3025,2834.11,294.4,51829,0,0,7000,90701,0,0,32003345,0,2026/03,https://irbank.net/8059/results,取得成功,,2026-06-27T01:00:53.719Z
8060,キヤノンマーケティングジャパン,プライム（内国株式）,卸売業,3371,1885.05,199.81,160073,0,0,2798,413814,0,0,219524151,0,2026/03,https://irbank.net/8060/results,取得成功,,2026-06-27T01:00:53.717Z
8061,西華産業,プライム（内国株式）,卸売業,2769,1504.21,210.98,18968,0,0,23185,54784,0,0,36420447,0,2026/03,https://irbank.net/8061/results,取得成功,,2026-06-27T01:00:53.780Z
8065,佐藤商事,プライム（内国株式）,卸売業,2875,3700.9,318.7,5977,0,0,36500,76945,0,0,20790889,0,2026/03,https://irbank.net/8065/results,取得成功,,2026-06-27T01:00:53.736Z
8066,三谷商事,スタンダード（内国株式）,卸売業,2507,2238.8,253.75,116085,0,0,9134,209892,0,0,93752010,0,2026/03,https://irbank.net/8066/results,取得成功,,2026-06-27T01:00:53.742Z
8070,東京産業,プライム（内国株式）,卸売業,805,966.33,65.08,19372,0,0,13054,25266,0,0,26146348,0,2026/03,https://irbank.net/8070/results,取得成功,,2026-06-27T01:00:53.789Z
8074,ＹＵＡＳＡ,プライム（内国株式）,卸売業,5190,5696.11,546.21,48485,0,0,4797,121446,0,0,21320866,0,2026/03,https://irbank.net/8074/results,取得成功,,2026-06-27T01:00:53.782Z
8075,神鋼商事,プライム（内国株式）,卸売業,2388,3745.96,340.62,17427,0,0,53396,100982,0,0,26957576,0,2026/03,https://irbank.net/8075/results,取得成功,,2026-06-27T01:00:53.785Z
8076,カノークス,スタンダード（内国株式）,卸売業,1964,3405.63,209.99,8542.92,0,0,28800.01,33392.52,0,0,9805093,0,2026/03,https://irbank.net/8076/results,取得成功,,2026-06-27T01:00:53.801Z
8077,トルク,スタンダード（内国株式）,卸売業,206,638.77,24.32,3257.91,0,0,12796.32,14290.65,0,0,22372137,0,2026/04,https://irbank.net/8077/results,取得成功,,2026-06-27T01:00:53.832Z
8078,阪和興業,プライム（内国株式）,卸売業,1775,2197.63,205.64,85505,0,0,351875,432951,0,0,197008141,0,2026/03,https://irbank.net/8078/results,取得成功,,2026-06-27T01:00:53.821Z
8079,正栄食品工業,プライム（内国株式）,卸売業,4115,3548.74,241.28,11505,0,0,22319.71,55931.21,0,0,15760864,0,2026/04,https://irbank.net/8079/results,取得成功,,2026-06-27T01:00:53.844Z
8081,カナデン,プライム（内国株式）,卸売業,2512,2283.09,179.41,23926,0,0,0,50918,0,0,22302231,0,2026/03,https://irbank.net/8081/results,取得成功,,2026-06-27T01:00:53.843Z
8084,ＲＹＯＤＥＮ,プライム（内国株式）,卸売業,3925,4379.97,218.03,33457,0,0,2242,94533,0,0,21583025,0,2026/03,https://irbank.net/8084/results,取得成功,,2026-06-27T01:00:53.893Z
8085,ナラサキ産業,スタンダード（内国株式）,卸売業,4150,5806.04,499.59,12852,0,0,1971,29517,0,0,5083844,0,2026/03,https://irbank.net/8085/results,取得成功,,2026-06-27T01:00:53.871Z
8086,ニプロ,プライム（内国株式）,精密機器,1605.5,1680.71,91.97,88366,0,0,579658,334772,0,0,199184868,0,2026/03,https://irbank.net/8086/results,取得成功,,2026-06-27T01:00:53.907Z
8088,岩谷産業,プライム（内国株式）,卸売業,1908.5,1898.97,197.67,27660,0,0,244866,448995,0,0,236441334,0,2026/03,https://irbank.net/8088/results,取得成功,,2026-06-27T01:00:53.889Z
8089,ナイス,スタンダード（内国株式）,卸売業,1853,5118.49,275.56,21780,0,0,43989,65159,0,0,12730122,0,2026/03,https://irbank.net/8089/results,取得成功,,2026-06-27T01:00:53.915Z
8091,ニチモウ,プライム（内国株式）,卸売業,2266,4076.15,309.47,6415,0,0,35249,34267,0,0,8406707,0,2026/03,https://irbank.net/8091/results,取得成功,,2026-06-27T01:00:53.920Z
8093,極東貿易,プライム（内国株式）,卸売業,1698,2644.13,203.57,9807,0,0,4393,31822,0,0,12034960,0,2026/03,https://irbank.net/8093/results,取得成功,,2026-06-27T01:00:53.939Z
8095,アステナホールディングス,プライム（内国株式）,卸売業,508,681.59,58.13,10067,0,0,22445,27397,0,0,40195719,0,2026/02,https://irbank.net/8095/results,取得成功,,2026-06-27T01:00:53.937Z
8097,三愛オブリ,プライム（内国株式）,卸売業,2088,1873.47,132.51,49399,0,0,2916,122709,0,0,65498247,0,2026/03,https://irbank.net/8097/results,取得成功,,2026-06-27T01:00:53.948Z
8098,稲畑産業,プライム（内国株式）,卸売業,3910,4416.81,393.39,72698,0,0,89843,245938,0,0,55682268,0,2026/03,https://irbank.net/8098/results,取得成功,,2026-06-27T01:00:53.968Z
8101,ＧＳＩクレオス,プライム（内国株式）,卸売業,2331,2631.51,212.42,7935,0,0,11351,32210,0,0,12240121,0,2026/03,https://irbank.net/8101/results,取得成功,,2026-06-27T01:00:53.999Z
8103,明和産業,プライム（内国株式）,卸売業,864,1038.17,92.83,11231,0,0,4705,42097,0,0,40549236,0,2026/03,https://irbank.net/8103/results,取得成功,,2026-06-27T01:00:54.001Z
8104,クワザワホールディングス,スタンダード（内国株式）,卸売業,650,1160.58,77.74,9314,0,0,1823,17271,0,0,14881352,0,2026/03,https://irbank.net/8104/results,取得成功,,2026-06-27T01:00:54.029Z
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード（内国株式）,卸売業,153,62.05,-9.25,3015,0,0,0,4001,0,0,64480258,0,2026/03,https://irbank.net/8105/results,取得成功,,2026-06-27T01:00:54.038Z
8107,キムラタン,スタンダード（内国株式）,繊維製品,33,5.98,0.09,413.24,0,0,7360.55,1646.64,0,0,275357860,0,2026/03,https://irbank.net/8107/results,取得成功,,2026-06-27T01:00:54.054Z
8111,ゴールドウイン,プライム（内国株式）,繊維製品,2146.5,946.17,187.18,50956,0,0,1069,130499,0,0,137923418,0,2026/03,https://irbank.net/8111/results,取得成功,,2026-06-27T01:00:55.836Z
8113,ユニ・チャーム,プライム（内国株式）,化学,948.1,455.33,50.26,253092,0,0,11055,891259,0,0,1957391343,0,2026/03,https://irbank.net/8113/results,取得成功,,2026-06-27T01:00:54.057Z
8115,ムーンバット,スタンダード（内国株式）,卸売業,1749,1298.03,133.12,1107.77,0,0,2223.13,5864.12,0,0,4517708,0,2026/03,https://irbank.net/8115/results,取得成功,,2026-06-27T01:00:54.072Z
8117,中央自動車工業,スタンダード（内国株式）,卸売業,2003,1139.12,171.9,26044.39,0,0,0,62953.18,0,0,55264748,0,2026/03,https://irbank.net/8117/results,取得成功,,2026-06-27T01:00:54.075Z
8118,キング,スタンダード（内国株式）,繊維製品,1218,1450.31,43.91,9827,0,0,380,23122,0,0,15942798,0,2026/03,https://irbank.net/8118/results,取得成功,,2026-06-27T01:00:54.108Z
8119,三栄コーポレーション,スタンダード（内国株式）,卸売業,755,1545.11,73.64,8092.39,0,0,3708.74,14741.84,0,0,9540965,0,2026/03,https://irbank.net/8119/results,取得成功,,2026-06-27T01:00:54.106Z
8123,川辺,スタンダード（内国株式）,卸売業,1338,4079.36,126.04,1783.71,0,0,2257.59,7443.92,0,0,1824776,0,2026/03,https://irbank.net/8123/results,取得成功,,2026-06-27T01:00:54.134Z
8125,ワキタ,プライム（内国株式）,卸売業,1716,2041.59,72.39,17270,0,0,424,103175,0,0,50536592,0,2026/02,https://irbank.net/8125/results,取得成功,,2026-06-27T01:00:54.141Z
8127,ヤマトインターナショナル,スタンダード（内国株式）,繊維製品,587,880.33,9.82,6180.36,0,0,816.31,17314.44,0,0,19668124,0,2026/02,https://irbank.net/8127/results,取得成功,,2026-06-27T01:00:54.161Z
8129,東邦ホールディングス,プライム（内国株式）,卸売業,3835,4193.23,199.38,83286,0,0,7509,271560,0,0,64761532,0,2026/03,https://irbank.net/8129/results,取得成功,,2026-06-27T01:00:54.154Z
8130,サンゲツ,プライム（内国株式）,卸売業,2950,2067.45,229.62,35010,0,0,12365,122259,0,0,59135167,0,2026/03,https://irbank.net/8130/results,取得成功,,2026-06-27T01:00:54.163Z
8131,ミツウロコグループホールディングス,スタンダード（内国株式）,卸売業,1936,1926.11,109.8,43720,0,0,34330,105357,0,0,54699368,0,2026/03,https://irbank.net/8131/results,取得成功,,2026-06-27T01:00:54.192Z
8132,シナネンホールディングス,プライム（内国株式）,卸売業,7120,5535.76,478.97,16677,0,0,3661,60124,0,0,10861020,0,2026/03,https://irbank.net/8132/results,取得成功,,2026-06-27T01:00:54.219Z
8133,伊藤忠エネクス,プライム（内国株式）,卸売業,2017,,,,0,0,,,0,0,,0,,https://irbank.net/8133/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:45.591Z
8135,ゼット,スタンダード（内国株式）,卸売業,420,783.2,42.4,8598,0,0,249,15331,0,0,19574821,0,2026/03,https://irbank.net/8135/results,取得成功,,2026-06-27T01:00:54.242Z
8136,サンリオ,プライム（内国株式）,卸売業,1092,128.49,52.62,96675,0,0,6686,155971,0,0,1213876566,0,2026/03,https://irbank.net/8136/results,取得成功,,2026-06-27T01:00:54.240Z
8137,サンワテクノス,プライム（内国株式）,卸売業,3605,3397.92,270.01,24089,0,0,7751,53124,0,0,15634270,0,2026/03,https://irbank.net/8137/results,取得成功,,2026-06-27T01:00:54.269Z
8138,三京化成,スタンダード（内国株式）,卸売業,4000,10214.07,434.39,2460.14,0,0,0,9193.91,0,0,900122,0,2026/03,https://irbank.net/8138/results,取得成功,,2026-06-27T01:00:54.280Z
8139,ナガホリ,スタンダード（内国株式）,卸売業,2093,920.98,39.13,3086.32,0,0,13439.7,14123.24,0,0,15335013,0,2026/03,https://irbank.net/8139/results,取得成功,,2026-06-27T01:00:54.296Z
8141,新光商事,プライム（内国株式）,卸売業,1565,1844.03,49.04,30065,0,0,5300,53541,0,0,29034777,0,2026/03,https://irbank.net/8141/results,取得成功,,2026-06-27T01:00:54.309Z
8142,トーホー,プライム（内国株式）,卸売業,1351,1097.57,150.52,11150,0,0,18520,34542,0,0,31471341,0,2026/04,https://irbank.net/8142/results,取得成功,,2026-06-27T01:00:54.331Z
8143,ラピーヌ,スタンダード（内国株式）,繊維製品,148,315.88,-55.84,490.32,0,0,1779.38,746.65,0,0,2363714,0,2026/02,https://irbank.net/8143/results,取得成功,,2026-06-27T01:00:54.349Z
8144,デンキョーグループホールディングス,スタンダード（内国株式）,卸売業,1275,4375.44,98.69,4524,0,0,1194,27490,0,0,6282797,0,2026/03,https://irbank.net/8144/results,取得成功,,2026-06-27T01:00:54.347Z
8147,トミタ,スタンダード（内国株式）,卸売業,1278,2491.96,131.09,6949.26,0,0,140,13229.78,0,0,5308986,0,2026/03,https://irbank.net/8147/results,取得成功,,2026-06-27T01:00:54.389Z
8150,三信電気,プライム（内国株式）,卸売業,2719,3751.73,294.05,9580,0,0,19752,45995,0,0,12259678,0,2026/03,https://irbank.net/8150/results,取得成功,,2026-06-27T01:00:54.357Z
8151,東陽テクニカ,プライム（内国株式）,卸売業,1966,1373.69,120.34,3657.78,0,0,2700,28119.68,0,0,20470179,0,2026/03,https://irbank.net/8151/results,取得成功,,2026-06-27T01:00:54.395Z
8152,ソマール,スタンダード（内国株式）,卸売業,7050,11526.56,1295.29,11312.75,0,0,6156.54,22335.99,0,0,1937785,0,2026/03,https://irbank.net/8152/results,取得成功,,2026-06-27T01:00:54.433Z
8153,モスフードサービス,プライム（内国株式）,卸売業,3585,1914.21,116.65,27678,0,0,1440,59620,0,0,31146008,0,2026/03,https://irbank.net/8153/results,取得成功,,2026-06-27T01:00:54.409Z
8154,加賀電子,プライム（内国株式）,卸売業,4250,3850.33,419.65,88292,0,0,80369,183516,0,0,47662408,0,2026/03,https://irbank.net/8154/results,取得成功,,2026-06-27T01:00:54.435Z
8157,都築電気,プライム（内国株式）,情報・通信業,3930,2652.72,315.7,43467,0,0,7851,48837,0,0,18410160,0,2026/03,https://irbank.net/8157/results,取得成功,,2026-06-27T01:00:54.455Z
8158,ソーダニッカ,プライム（内国株式）,卸売業,1111,1479.78,107.34,8105,0,0,2661,33774,0,0,22823663,0,2026/03,https://irbank.net/8158/results,取得成功,,2026-06-27T01:00:54.458Z
8159,立花エレテック,プライム（内国株式）,卸売業,3185,4776.63,273.02,22797,0,0,9475,104975,0,0,21976791,0,2026/03,https://irbank.net/8159/results,取得成功,,2026-06-27T01:00:54.460Z
8160,木曽路,プライム（内国株式）,小売業,2318,1121.67,74.57,15268,0,0,7184,31586,0,0,28159797,0,2026/03,https://irbank.net/8160/results,取得成功,,2026-06-27T01:00:54.498Z
8163,ＳＲＳホールディングス,プライム（内国株式）,小売業,1223,431.37,43.53,13287.03,0,0,16212.04,18441.39,0,0,42750748,0,2026/03,https://irbank.net/8163/results,取得成功,,2026-06-27T01:00:54.502Z
