rankSeed,code,name,market,sector,points,firstDate,lastDate,lastClose,periodReturn,bestStrategy,trades,winRate,averageReturn,maxDrawdown,latestSignal,priceScore,judgement,error
1143,4112,"Hodogaya Chemical Co.,Ltd.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,2169,47.9,上昇中押し目,5,40,1.1,-7.3,待ち,22.4,見送り寄り,
2079,6247,"HISAKA WORKS,LTD.",Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,1740,27.8,高値更新,2,50,1.8,-4,待ち,22.4,中立,
2812,7625,"GLOBAL-DINING,INC.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,468,28.6,上昇中押し目,3,33.3,4.5,-6.1,待ち,22.4,見送り寄り,
3061,8084,RYODEN CORPORATION,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,3830,38.3,上昇中押し目,2,50,3.1,-6.1,待ち,22.4,中立,
3287,8897,"MIRARTH HOLDINGS,Inc.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,401,3.6,安値反転,2,50,2.3,-4.8,待ち,22.4,中立,
1634,5019,"Idemitsu Kosan Co.,Ltd.",Prime Market (Domestic),Oil and Coal Products,254,2025-06-09,2026-06-23,1250,44.3,高値更新,5,40,1.7,-8.4,待ち,22.3,見送り寄り,
1673,5139,OpenWork Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,986,-8.7,安値反転,4,50,2.5,-10.1,待ち,22.3,中立,
1390,4534,"Mochida Pharmaceutical Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,3155,6,高値更新,2,50,2.8,-5.7,待ち,22.2,中立,
2336,6701,NEC Corporation,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,3683,-6.9,高値更新,2,50,3.5,-6.9,待ち,22.2,中立,
2534,7079,"WDB coco CO.,LTD.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,2547,-14.6,安値反転,2,50,1.1,-3,待ち,22.2,中立,
2655,7309,SHIMANO INC.,Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,17030,-22.1,安値反転,3,66.7,-1.6,-5.8,待ち,22.2,見送り寄り,
2958,7916,"MITSUMURA PRINTING CO.,LTD.",Standard Market(Domestic),Other Products,254,2025-06-09,2026-06-23,1770,34.8,高値更新,2,50,3.2,-6.4,待ち,22.2,中立,
3261,8793,NEC Capital Solutions Limited,Prime Market (Domestic),Other Financing Business,254,2025-06-09,2026-06-23,4025,7.3,上昇中押し目,3,66.7,-1,-6.7,待ち,22.2,見送り寄り,
430,2721,J-Holdings Corp.,Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,120,-26.4,安値反転,2,50,1.4,-3.5,待ち,22.1,中立,
730,3353,"Medical Ikkou Group Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,2680,9.5,安値反転,2,50,3.9,-7.7,待ち,22.1,中立,
956,3800,UNIRITA Inc.,Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1945,1.6,上昇中押し目,2,50,0.3,-1.6,待ち,22.1,中立,
2037,6180,"GMO Media,Inc.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,3535,-27.7,高値更新,1,100,2.6,-2.6,待ち,22.1,中立,
2823,7670,O-WELL CORPORATION,Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,999,11.1,高値更新,2,50,3.2,-6.5,待ち,22.1,中立,
3303,8935,"FJ NEXT HOLDINGS CO.,LTD.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,1725,42.8,高値更新,2,50,1.3,-10.1,上昇中押し目,22.1,中立,
3315,9007,"Odakyu Electric Railway Co.,Ltd.",Prime Market (Domestic),Land Transportation,254,2025-06-09,2026-06-23,1650,-0.4,上昇中押し目,2,50,-1.7,-6.6,安値反転候補,22.1,見送り寄り,
214,2146,"UT Group Co.,Ltd.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,169,3.8,上昇中押し目,2,50,2.4,-5.3,待ち,22,中立,
424,2698,"CAN DO CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,3320,-5.7,安値反転,2,50,-2.3,-5.7,安値反転候補,22,見送り寄り,
821,3538,WILLPLUS Holdings Corporation,Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,908,-11,安値反転,1,100,1.4,-0.6,待ち,22,中立,
1319,4422,VALUENEX Japan Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,575,179.6,高値更新,9,44.4,3,-13,待ち,22,見送り寄り,
1682,5192,Mitsuboshi Belting Ltd.,Prime Market (Domestic),Rubber Products,254,2025-06-09,2026-06-23,3965,13.9,高値更新,2,50,-2,-6.2,安値反転候補,22,見送り寄り,
2525,7068,Feedforce Group Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,477,-4.4,上昇中押し目,3,33.3,0.1,-7.3,安値反転候補,22,見送り寄り,
3259,8783,"abc Co.,Ltd.",Standard Market(Domestic),Other Financing Business,254,2025-06-09,2026-06-23,88,-72.7,安値反転,1,100,1,0,待ち,22,中立,
3536,9511,"The Okinawa Electric Power Company,Incorporated",Prime Market (Domestic),Electric Power and Gas,254,2025-06-09,2026-06-23,875,-0.5,上昇中押し目,2,50,0.7,-2.4,待ち,22,中立,
3645,9795,"STEP CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,2205,-2.1,上昇中押し目,3,66.7,-0.9,-7.1,待ち,22,見送り寄り,
133,1898,"SEIKITOKYU KOGYO CO.,LTD.",Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,1423,-0.5,高値更新,1,100,2.7,-2.9,待ち,21.9,中立,
905,3686,DLE Inc.,Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,69,-53.4,安値反転,2,50,5,-9.7,待ち,21.9,中立,
2305,6633,CGS HOLDINGS INC.,Standard Market(Domestic),Electric Appliances,254,2025-06-09,2026-06-23,333,1.5,上昇中押し目,1,100,3.2,-3.8,待ち,21.9,中立,
2884,7791,"DREAMBED CO.,LTD.",Standard Market(Domestic),Other Products,254,2025-06-09,2026-06-23,801,4.7,安値反転,2,50,-1.2,-7.7,安値反転候補,21.9,見送り寄り,
3288,8898,CENTURY21 REAL ESTATE OF JAPAN LTD.,Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,1119,0.8,安値反転,2,50,0,-1.2,待ち,21.9,見送り寄り,
702,3280,"STrust Co.,Ltd.",Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,973,-4.6,安値反転,3,66.7,-3.1,-11.9,安値反転候補,21.8,見送り寄り,
1756,5408,"NAKAYAMA STEEL WORKS,LTD.",Prime Market (Domestic),Iron and Steel,254,2025-06-09,2026-06-23,608,-4.3,安値反転,2,50,1.6,-4.1,待ち,21.8,中立,
2278,6577,"Bestone.Com Co.,Ltd",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,2097,-29.1,高値更新,1,100,3.5,-0.9,高値圏,21.8,中立,
2582,7181,"JAPAN POST INSURANCE Co.,Ltd.",Prime Market (Domestic),Insurance,254,2025-06-09,2026-06-23,1518.5,36.7,安値反転,1,100,0.9,0,待ち,21.8,中立,
3413,9245,Livero Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,1898,12.2,高値更新,1,100,0.9,0,待ち,21.8,中立,
277,2300,"Kyokuto Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,495,5.3,上昇中押し目,2,50,-2.3,-6.1,安値反転候補,21.7,見送り寄り,
1013,3916,Digital Information Technologies Corporation,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,797,-34.8,高値更新,1,100,4,-5.2,待ち,21.7,中立,
1461,4645,"ICHISHIN HOLDINGS CO.,LTD.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,428,3.9,安値反転,2,50,-2.2,-6.2,安値反転候補,21.7,見送り寄り,
2690,7374,Interworks Confidence Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,1535,-1.3,上昇中押し目,2,50,-1.3,-7.7,安値反転候補,21.7,見送り寄り,
2739,7482,"SHIMOJIMA Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1319,8.9,高値更新,2,50,-0.8,-8.5,安値反転候補,21.7,見送り寄り,
455,2776,"SHINTO Holdings,Inc.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,92,-27.6,安値反転,5,40,1.7,-8.9,待ち,21.6,見送り寄り,
1347,4461,DKS Co.Ltd.,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,12500,249.2,高値更新,6,50,2.8,-14.5,待ち,21.6,中立,
1552,4829,"Nihon Enterprise Co.,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,103,-11.2,高値更新,1,100,0.8,0,待ち,21.6,中立,
1918,5958,"SANYO INDUSTRIES,LTD.",Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,4455,14.7,安値反転,1,100,3.4,-4.3,待ち,21.6,中立,
2300,6626,SEMITEC Corporation,Standard Market(Domestic),Electric Appliances,254,2025-06-09,2026-06-23,1996,0.2,安値反転,2,50,4.8,-9.5,待ち,21.6,中立,
3000,7985,NEPON Inc.,Standard Market(Domestic),Metal Products,252,2025-06-09,2026-06-19,727,-51.1,安値反転,2,50,4.2,-8.6,待ち,21.6,中立,
3086,8130,Sangetsu Corporation,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,2872,-1.3,上昇中押し目,2,50,0.3,-2.1,待ち,21.6,中立,
232,2179,"SEIGAKUSHA CO.,LTD.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,770,2.5,上昇中押し目,3,66.7,-1.5,-6.5,待ち,21.5,見送り寄り,
400,2654,ASMO CORPORATION,Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,392,12.6,安値反転,2,50,0.8,-3,待ち,21.5,中立,
442,274A,"Garden Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,2189,-13.3,安値反転,2,50,1.5,-4.1,待ち,21.5,中立,
494,2876,Delsole Corporation,Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,448,11.2,安値反転,2,50,0.7,-2.8,待ち,21.5,中立,
819,3536,"AXAS HOLDINGS CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,129,2.4,安値反転,2,50,0.8,-3,待ち,21.5,中立,
1119,4071,"Plus Alpha Consulting Co.,LTD.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,2486,17.7,高値更新,1,100,0.7,0,待ち,21.5,中立,
1475,4671,"FALCO HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,2554,9.8,上昇中押し目,3,33.3,-0.6,-6.6,安値反転候補,21.5,見送り寄り,
1725,5284,"YAMAU HOLDINGS CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,254,2025-06-09,2026-06-23,2202,4.9,上昇中押し目,2,50,-2.4,-6,安値反転候補,21.5,見送り寄り,
2125,6328,"EBARA JITSUGYO CO.,LTD.",Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,2397,35,高値更新,2,50,3.3,-7.2,待ち,21.5,中立,
2940,7879,NODA CORPORATION,Standard Market(Domestic),Other Products,254,2025-06-09,2026-06-23,644,-1.4,安値反転,2,50,-2.3,-6.2,安値反転候補,21.5,見送り寄り,
3404,9233,"Asia Air Survey Co.,Ltd.",Standard Market(Domestic),Air Transportation,254,2025-06-09,2026-06-23,1118,-0.4,安値反転,2,50,-2.4,-6.1,安値反転候補,21.5,見送り寄り,
3614,9723,"THE KYOTO HOTEL,LTD.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,626,-3.2,安値反転,2,50,1.2,-3.7,待ち,21.5,中立,
39,1450,TANAKEN Inc.,Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,1331,-2,安値反転,2,50,3.9,-8.2,待ち,21.4,中立,
172,1969,"Takasago Thermal Engineering Co.,Ltd.",Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,4930,46.9,高値更新,2,50,3.4,-7.5,待ち,21.4,中立,
380,256A,TOBISHIMA HOLDINGS Inc.,Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,1983,6.9,高値更新,2,50,-1.7,-7.3,安値反転候補,21.4,見送り寄り,
521,2926,"SHINOZAKIYA,INC.",Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,98,12.6,安値反転,2,50,2,-5.1,待ち,21.4,中立,
2107,6294,OKADA AIYON CORPORATION,Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,1960,4.8,上昇中押し目,2,50,2.9,-6.5,待ち,21.4,中立,
2943,7886,"YAMATO Mobility & Mfg. Co.,Ltd.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,670,-26.8,安値反転,2,50,3.9,-8.2,待ち,21.4,中立,
3010,7997,Kurogane Kosakusho Ltd.,Standard Market(Domestic),Other Products,254,2025-06-09,2026-06-23,987,39.6,上昇中押し目,1,100,1.1,-0.7,待ち,21.4,中立,
718,331A,Medix Inc.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,480,-8.2,安値反転,3,33.3,-1.4,-5.5,安値反転候補,21.3,見送り寄り,
1320,4424,"Amazia,inc.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,201,-32.6,高値更新,3,66.7,7.2,-21.3,待ち,21.3,見送り寄り,
1656,5101,"The Yokohama Rubber Company,Limited",Prime Market (Domestic),Rubber Products,254,2025-06-09,2026-06-23,7360,111.6,上昇中押し目,5,40,1.7,-9.2,待ち,21.3,見送り寄り,
2489,7012,"Kawasaki Heavy Industries,Ltd.",Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,3081,42.5,上昇中押し目,6,33.3,0.6,-6.2,待ち,21.3,見送り寄り,
3112,8167,"RETAIL PARTNERS CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,1314,-1.4,安値反転,3,33.3,-1.8,-4.8,安値反転候補,21.3,見送り寄り,
3521,9468,KADOKAWA CORPORATION,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,3167,-14.5,安値反転,2,50,4.2,-8.8,待ち,21.3,中立,
750,3392,"DELICA FOODS HOLDINGS CO.,LTD.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,813,43.4,上昇中押し目,4,25,-1,-6.3,安値反転候補,21.2,見送り寄り,
2652,7297,"CAR MATE MFG. CO.,LTD.",Standard Market(Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,842,-0.6,安値反転,2,50,1.4,-4.2,待ち,21.2,中立,
2820,7643,"DAIICHI CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1687,16.5,安値反転,1,100,1.4,-1.4,待ち,21.2,中立,
3534,9508,"Kyushu Electric Power Company,Incorporated",Prime Market (Domestic),Electric Power and Gas,254,2025-06-09,2026-06-23,1619,33.7,高値更新,2,50,2.1,-5.5,待ち,21.2,中立,
454,276A,CCReB Advisors Inc.,Growth Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,3045,-45.7,安値反転,1,100,0.5,0,待ち,21.1,中立,
1747,5368,"JAPAN INSULATION CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,254,2025-06-09,2026-06-23,917,-4.3,高値更新,2,50,3.6,-7.9,待ち,21.1,中立,
1809,5591,AVILEN Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,744,-59.5,安値反転,3,33.3,3.2,-5,待ち,21.1,見送り寄り,
3023,8016,"ONWARD HOLDINGS CO.,LTD.",Prime Market (Domestic),Textiles and Apparels,254,2025-06-09,2026-06-23,714,25,高値更新,1,100,2.4,-3.1,待ち,21.1,中立,
3108,8160,"KISOJI CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2268,-3.7,上昇中押し目,3,66.7,-1.7,-6.6,待ち,21.1,見送り寄り,
3266,8803,"HEIWA REAL ESTATE CO.,LTD.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,2330,4.7,安値反転,2,50,2.7,-6.5,待ち,21.1,中立,
3660,9842,ARCLANDS CORPORATION,Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,1840,8.6,安値反転,2,50,0.1,-2.1,待ち,21.1,中立,
1386,4526,"RIKEN VITAMIN CO.,LTD.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,3005,16,安値反転,3,66.7,-0.4,-8.8,待ち,21,見送り寄り,
1709,5253,COVER Corporation,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1200,-40.2,安値反転,4,50,0.8,-8.4,待ち,21,中立,
2521,7064,"Howtelevision,Inc.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,910,-7.4,安値反転,2,50,4.2,-9.1,待ち,21,中立,
3281,8877,ESLEAD CORPORATION,Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,4815,8.6,上昇中押し目,2,50,2.8,-6.8,待ち,21,中立,
986,3861,Oji Holdings Corporation,Prime Market (Domestic),Pulp and Paper,254,2025-06-09,2026-06-23,785.5,15.2,高値更新,2,50,2.7,-6.7,待ち,20.9,中立,
1588,4922,KOSE Holdings Corporation,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,5035,-14.7,安値反転,2,50,3.6,-8.1,待ち,20.9,中立,
1825,5658,"NICHIA STEEL WORKS,LTD.",Standard Market(Domestic),Iron and Steel,254,2025-06-09,2026-06-23,356,17.9,上昇中押し目,3,33.3,-0.9,-6.6,安値反転候補,20.9,見送り寄り,
2084,6255,NPC Incorporated,Growth Market(Domestic),Machinery,254,2025-06-09,2026-06-23,708,5.5,上昇中押し目,5,40,-0.5,-5.9,待ち,20.9,見送り寄り,
2590,7191,Entrust Inc.,Standard Market(Domestic),Other Financing Business,254,2025-06-09,2026-06-23,1070,18.2,高値更新,1,100,2,-2.6,待ち,20.9,中立,
3620,9739,NSW Inc.,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,2535,-5.7,安値反転,3,66.7,-1.1,-7.6,待ち,20.9,見送り寄り,
257,2222,"Kotobuki Spirits Co.,Ltd.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,2322,4.9,安値反転,1,100,1.8,-2.3,待ち,20.8,中立,
289,2326,Digital Arts Inc.,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,3530,-51.6,安値反転,2,50,3.7,-8.4,待ち,20.8,中立,
498,2883,"DAIREI CO.,LTD.",Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,1965,1.5,安値反転,2,50,-0.3,-1.7,待ち,20.8,見送り寄り,
682,3231,"Nomura Real Estate Holdings,Inc.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,913.3,7.9,高値更新,2,50,2.9,-7.1,待ち,20.8,中立,
700,3276,"Japan Property Management Center Co.,Ltd.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,1297,9.9,安値反転,2,50,0.9,-3.8,待ち,20.8,中立,
798,3477,"FORLIFE Co.,Ltd.",Growth Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,825,24.4,上昇中押し目,2,50,-0.1,-2.1,待ち,20.8,見送り寄り,
1357,4478,freee K.K.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1863,-51.5,安値反転,2,50,3.7,-8.3,待ち,20.8,中立,
1440,4615,"SHINTO PAINT COMPANY,LIMITED",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,125,-4.6,安値反転,2,50,-0.4,-1.6,待ち,20.8,見送り寄り,
1623,4994,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,2346,-3.8,安値反転,2,50,1.2,-4.3,待ち,20.8,中立,
1625,4997,"NIHON NOHYAKU CO.,LTD.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,1005,15.9,安値反転,1,100,1.2,-1.3,待ち,20.8,中立,
2267,6561,"HANATOUR JAPAN CO.,LTD.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,782,-28.5,安値反転,4,25,-0.2,-8.1,安値反転候補,20.8,見送り寄り,
2850,7721,TOKYO KEIKI INC.,Prime Market (Domestic),Precision Instruments,254,2025-06-09,2026-06-23,6260,54.2,高値更新,4,50,3.8,-13.6,待ち,20.8,中立,
175,1975,"ASAHI KOGYOSHA CO.,LTD.",Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,4240,72.4,高値更新,4,50,1.6,-10,待ち,20.7,中立,
320,2395,"SHIN NIPPON BIOMEDICAL LABORATORIES,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,1087,-15.2,高値更新,1,100,0.8,-0.8,待ち,20.7,中立,
482,2816,"DAISHO CO.,LTD.",Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,1399,-0.2,安値反転,2,50,-0.2,-2,待ち,20.7,見送り寄り,
1060,3983,"ORO Co.,Ltd.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,1953,-26.9,安値反転,2,50,2,-5.6,待ち,20.7,中立,
179,1980,"DAI-DAN CO.,LTD.",Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,2824,92.1,高値更新,5,40,1.7,-9.8,待ち,20.6,見送り寄り,
915,3698,"CRI Middleware Co.,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1122,-20.8,安値反転,2,50,1.5,-4.9,待ち,20.6,中立,
1393,4539,"NIPPON CHEMIPHAR CO.,LTD.",Standard Market(Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,1552,4.9,安値反転,2,50,3.6,-8.4,待ち,20.6,中立,
1718,5269,"NIPPON CONCRETE INDUSTRIES CO.,LTD.",Prime Market (Domestic),Glass and Ceramics Products,254,2025-06-09,2026-06-23,322,9.5,上昇中押し目,2,50,1,-4.1,待ち,20.6,中立,
1830,5698,ENVIPRO HOLDINGS Inc.,Standard Market(Domestic),Iron and Steel,254,2025-06-09,2026-06-23,840,68,上昇中押し目,2,50,2.9,-7.3,待ち,20.6,中立,
1963,6040,"Nippon Ski Resort Development Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,479,-2.4,安値反転,2,50,2.1,-5.9,待ち,20.6,中立,
2279,6578,CORREC HOLDINGS Inc.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,461,45.4,高値更新,4,50,1.8,-10.4,待ち,20.6,中立,
2309,6638,"MIMAKI ENGINEERING CO.,LTD.",Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,1838,0.3,安値反転,2,50,3.8,-8.8,待ち,20.6,中立,
2604,7217,"TEIN,INC.",Standard Market(Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,420,9.1,安値反転,2,50,2.1,-5.9,待ち,20.6,中立,
2780,7564,"WORKMAN CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,6700,10.2,上昇中押し目,4,50,0.4,-8,待ち,20.6,中立,
2793,7599,IDOM Inc.,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1341,26,安値反転,1,100,1.4,-1.7,待ち,20.6,中立,
130,1888,"WAKACHIKU CONSTRUCTION CO.,LTD.",Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,3210,-21.1,安値反転,2,50,-0.3,-2,待ち,20.5,見送り寄り,
499,2884,Yoshimura Food Holdings K.K.,Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,606,-39,高値更新,1,100,0.3,-0.1,待ち,20.5,中立,
603,3089,"Techno Alpha Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1197,35.3,上昇中押し目,2,50,2.2,-6.1,待ち,20.5,中立,
737,336A,"Dynamic Map Platform Co.,Ltd.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,779,-32.3,安値反転,1,100,2.7,-4,待ち,20.5,中立,
786,3446,JTEC CORPORATION,Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,1717,48.7,上昇中押し目,3,33.3,3,-5.2,待ち,20.5,見送り寄り,
1624,4996,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,711,-8.8,安値反転,2,50,0.8,-3.9,待ち,20.5,中立,
